STAGE 1 Parameters:
Fuel mass (kg): 5554.134481501211
Dry mass (kg): 1200.0
Fuel fract: 0.8223310472590292
Isp @ SL: 224.03090054038694
Burn time (sec): 135.58281753145025
Thrust (N): 90030.294
dM/dt: 40.96488465592519

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
349.500,152208.631,1537.401,500.000,0.000,0.000,-0.366,344094.530,
349.600,152153.557,1537.736,500.000,0.000,0.000,-0.367,344234.735,
349.700,152098.393,1538.071,500.000,0.000,0.000,-0.367,344374.943,
349.800,152043.138,1538.407,500.000,0.000,0.000,-0.368,344515.153,
349.900,151987.793,1538.744,500.000,0.000,0.000,-0.368,344655.365,
350.000,151932.357,1539.081,500.000,0.000,0.000,-0.369,344795.580,
350.100,151876.831,1539.418,500.000,0.000,0.000,-0.369,344935.797,
350.200,151821.215,1539.756,500.000,0.000,0.000,-0.370,345076.017,
350.300,151765.508,1540.095,500.000,0.000,0.000,-0.370,345216.239,
350.400,151709.711,1540.433,500.000,0.000,0.000,-0.371,345356.463,
350.500,151653.823,1540.773,500.000,0.000,0.000,-0.372,345496.690,
350.600,151597.845,1541.113,500.000,0.000,0.000,-0.372,345636.919,
350.700,151541.777,1541.453,500.000,0.000,0.000,-0.373,345777.151,
350.800,151485.618,1541.794,500.000,0.000,0.000,-0.373,345917.385,
350.900,151429.369,1542.135,500.000,0.000,0.000,-0.374,346057.621,
351.000,151373.029,1542.477,500.000,0.000,0.000,-0.374,346197.860,
351.100,151316.599,1542.819,500.000,0.000,0.000,-0.375,346338.102,
351.200,151260.079,1543.162,500.000,0.000,0.000,-0.375,346478.345,
351.300,151203.468,1543.505,500.000,0.000,0.000,-0.376,346618.591,
351.400,151146.767,1543.849,500.000,0.000,0.000,-0.376,346758.840,
351.500,151089.975,1544.193,500.000,0.000,0.000,-0.377,346899.091,
351.600,151033.093,1544.538,500.000,0.000,0.000,-0.377,347039.345,
351.700,150976.121,1544.883,500.000,0.000,0.000,-0.378,347179.600,
351.800,150919.058,1545.228,500.000,0.000,0.000,-0.379,347319.859,
351.900,150861.905,1545.575,500.000,0.000,0.000,-0.379,347460.120,
352.000,150804.661,1545.921,500.000,0.000,0.000,-0.380,347600.383,
352.100,150747.327,1546.268,500.000,0.000,0.000,-0.380,347740.649,
352.200,150689.902,1546.616,500.000,0.000,0.000,-0.381,347880.917,
352.300,150632.387,1546.964,500.000,0.000,0.000,-0.381,348021.188,
352.400,150574.782,1547.312,500.000,0.000,0.000,-0.382,348161.461,
352.500,150517.086,1547.661,500.000,0.000,0.000,-0.382,348301.736,
352.600,150459.300,1548.010,500.000,0.000,0.000,-0.383,348442.014,
352.700,150401.423,1548.360,500.000,0.000,0.000,-0.383,348582.295,
352.800,150343.456,1548.711,500.000,0.000,0.000,-0.384,348722.578,
352.900,150285.399,1549.062,500.000,0.000,0.000,-0.384,348862.864,
353.000,150227.251,1549.413,500.000,0.000,0.000,-0.385,349003.152,
353.100,150169.012,1549.765,500.000,0.000,0.000,-0.386,349143.443,
353.200,150110.683,1550.117,500.000,0.000,0.000,-0.386,349283.736,
353.300,150052.264,1550.470,500.000,0.000,0.000,-0.387,349424.031,
353.400,149993.754,1550.823,500.000,0.000,0.000,-0.387,349564.329,
353.500,149935.154,1551.176,500.000,0.000,0.000,-0.388,349704.630,
353.600,149876.464,1551.531,500.000,0.000,0.000,-0.388,349844.933,
353.700,149817.683,1551.885,500.000,0.000,0.000,-0.389,349985.239,
353.800,149758.811,1552.240,500.000,0.000,0.000,-0.389,350125.547,
353.900,149699.849,1552.596,500.000,0.000,0.000,-0.390,350265.858,
354.000,149640.797,1552.952,500.000,0.000,0.000,-0.390,350406.171,
354.100,149581.654,1553.308,500.000,0.000,0.000,-0.391,350546.487,
354.200,149522.421,1553.665,500.000,0.000,0.000,-0.391,350686.806,
354.300,149463.097,1554.023,500.000,0.000,0.000,-0.392,350827.127,
354.400,149403.683,1554.381,500.000,0.000,0.000,-0.393,350967.450,
354.500,149344.178,1554.739,500.000,0.000,0.000,-0.393,351107.776,
354.600,149284.583,1555.098,500.000,0.000,0.000,-0.394,351248.105,
354.700,149224.897,1555.457,500.000,0.000,0.000,-0.394,351388.436,
354.800,149165.121,1555.817,500.000,0.000,0.000,-0.395,351528.770,
354.900,149105.255,1556.177,500.000,0.000,0.000,-0.395,351669.106,
355.000,149045.298,1556.538,500.000,0.000,0.000,-0.396,351809.445,
355.100,148985.250,1556.899,500.000,0.000,0.000,-0.396,351949.787,
355.200,148925.112,1557.261,500.000,0.000,0.000,-0.397,352090.131,
355.300,148864.884,1557.623,500.000,0.000,0.000,-0.397,352230.478,
355.400,148804.565,1557.985,500.000,0.000,0.000,-0.398,352370.827,
355.500,148744.156,1558.348,500.000,0.000,0.000,-0.398,352511.179,
355.600,148683.656,1558.712,500.000,0.000,0.000,-0.399,352651.533,
355.700,148623.066,1559.076,500.000,0.000,0.000,-0.399,352791.890,
355.800,148562.385,1559.440,500.000,0.000,0.000,-0.400,352932.250,
355.900,148501.614,1559.805,500.000,0.000,0.000,-0.401,353072.612,
356.000,148440.752,1560.170,500.000,0.000,0.000,-0.401,353212.977,
356.100,148379.800,1560.536,500.000,0.000,0.000,-0.402,353353.345,
356.200,148318.757,1560.903,500.000,0.000,0.000,-0.402,353493.715,
356.300,148257.624,1561.269,500.000,0.000,0.000,-0.403,353634.088,
356.400,148196.400,1561.637,500.000,0.000,0.000,-0.403,353774.464,
356.500,148135.086,1562.004,500.000,0.000,0.000,-0.404,353914.842,
356.600,148073.681,1562.372,500.000,0.000,0.000,-0.404,354055.222,
356.700,148012.186,1562.741,500.000,0.000,0.000,-0.405,354195.606,
356.800,147950.600,1563.110,500.000,0.000,0.000,-0.405,354335.992,
356.900,147888.924,1563.480,500.000,0.000,0.000,-0.406,354476.381,
357.000,147827.157,1563.850,500.000,0.000,0.000,-0.406,354616.772,
357.100,147765.300,1564.220,500.000,0.000,0.000,-0.407,354757.166,
357.200,147703.353,1564.591,500.000,0.000,0.000,-0.407,354897.563,
357.300,147641.314,1564.962,500.000,0.000,0.000,-0.408,355037.962,
357.400,147579.186,1565.334,500.000,0.000,0.000,-0.408,355178.364,
357.500,147516.967,1565.706,500.000,0.000,0.000,-0.409,355318.769,
357.600,147454.657,1566.079,500.000,0.000,0.000,-0.410,355459.176,
357.700,147392.257,1566.452,500.000,0.000,0.000,-0.410,355599.586,
357.800,147329.766,1566.826,500.000,0.000,0.000,-0.411,355739.999,
357.900,147267.185,1567.200,500.000,0.000,0.000,-0.411,355880.415,
358.000,147204.513,1567.575,500.000,0.000,0.000,-0.412,356020.833,
358.100,147141.751,1567.950,500.000,0.000,0.000,-0.412,356161.254,
358.200,147078.898,1568.325,500.000,0.000,0.000,-0.413,356301.677,
358.300,147015.955,1568.701,500.000,0.000,0.000,-0.413,356442.103,
358.400,146952.921,1569.078,500.000,0.000,0.000,-0.414,356582.532,
358.500,146889.796,1569.455,500.000,0.000,0.000,-0.414,356722.964,
358.600,146826.582,1569.832,500.000,0.000,0.000,-0.415,356863.399,
358.700,146763.276,1570.210,500.000,0.000,0.000,-0.415,357003.836,
358.800,146699.880,1570.588,500.000,0.000,0.000,-0.416,357144.276,
358.900,146636.394,1570.967,500.000,0.000,0.000,-0.416,357284.718,
359.000,146572.817,1571.346,500.000,0.000,0.000,-0.417,357425.164,
359.100,146509.149,1571.726,500.000,0.000,0.000,-0.417,357565.612,
359.200,146445.391,1572.106,500.000,0.000,0.000,-0.418,357706.063,
359.300,146381.542,1572.486,500.000,0.000,0.000,-0.418,357846.516,
359.400,146317.603,1572.867,500.000,0.000,0.000,-0.419,357986.973,
359.500,146253.574,1573.249,500.000,0.000,0.000,-0.419,358127.432,
359.600,146189.453,1573.631,500.000,0.000,0.000,-0.420,358267.894,
359.700,146125.243,1574.013,500.000,0.000,0.000,-0.421,358408.358,
359.800,146060.941,1574.396,500.000,0.000,0.000,-0.421,358548.826,
359.900,145996.549,1574.779,500.000,0.000,0.000,-0.422,358689.296,
360.000,145932.067,1575.163,500.000,0.000,0.000,-0.422,358829.769,
360.100,145867.494,1575.547,500.000,0.000,0.000,-0.423,358970.245,
360.200,145802.830,1575.931,500.000,0.000,0.000,-0.423,359110.723,
360.300,145738.076,1576.317,500.000,0.000,0.000,-0.424,359251.205,
360.400,145673.232,1576.702,500.000,0.000,0.000,-0.424,359391.689,
360.500,145608.296,1577.088,500.000,0.000,0.000,-0.425,359532.176,
360.600,145543.271,1577.474,500.000,0.000,0.000,-0.425,359672.666,
360.700,145478.154,1577.861,500.000,0.000,0.000,-0.426,359813.158,
360.800,145412.947,1578.249,500.000,0.000,0.000,-0.426,359953.653,
360.900,145347.650,1578.636,500.000,0.000,0.000,-0.427,360094.152,
361.000,145282.262,1579.025,500.000,0.000,0.000,-0.427,360234.653,
361.100,145216.783,1579.413,500.000,0.000,0.000,-0.428,360375.156,
361.200,145151.214,1579.802,500.000,0.000,0.000,-0.428,360515.663,
361.300,145085.554,1580.192,500.000,0.000,0.000,-0.429,360656.172,
361.400,145019.804,1580.582,500.000,0.000,0.000,-0.429,360796.685,
361.500,144953.963,1580.973,500.000,0.000,0.000,-0.430,360937.200,
361.600,144888.031,1581.363,500.000,0.000,0.000,-0.430,361077.718,
361.700,144822.009,1581.755,500.000,0.000,0.000,-0.431,361218.239,
361.800,144755.897,1582.147,500.000,0.000,0.000,-0.431,361358.762,
361.900,144689.693,1582.539,500.000,0.000,0.000,-0.432,361499.289,
362.000,144623.400,1582.932,500.000,0.000,0.000,-0.432,361639.818,
362.100,144557.015,1583.325,500.000,0.000,0.000,-0.433,361780.351,
362.200,144490.540,1583.718,500.000,0.000,0.000,-0.433,361920.886,
362.300,144423.974,1584.112,500.000,0.000,0.000,-0.434,362061.424,
362.400,144357.318,1584.507,500.000,0.000,0.000,-0.435,362201.965,
362.500,144290.571,1584.902,500.000,0.000,0.000,-0.435,362342.508,
362.600,144223.734,1585.297,500.000,0.000,0.000,-0.436,362483.055,
362.700,144156.806,1585.693,500.000,0.000,0.000,-0.436,362623.604,
362.800,144089.787,1586.089,500.000,0.000,0.000,-0.437,362764.157,
362.900,144022.678,1586.486,500.000,0.000,0.000,-0.437,362904.712,
363.000,143955.478,1586.883,500.000,0.000,0.000,-0.438,363045.270,
363.100,143888.188,1587.281,500.000,0.000,0.000,-0.438,363185.831,
363.200,143820.807,1587.679,500.000,0.000,0.000,-0.439,363326.395,
363.300,143753.335,1588.077,500.000,0.000,0.000,-0.439,363466.962,
363.400,143685.773,1588.476,500.000,0.000,0.000,-0.440,363607.532,
363.500,143618.120,1588.876,500.000,0.000,0.000,-0.440,363748.105,
363.600,143550.377,1589.276,500.000,0.000,0.000,-0.441,363888.680,
363.700,143482.543,1589.676,500.000,0.000,0.000,-0.441,364029.259,
363.800,143414.618,1590.077,500.000,0.000,0.000,-0.442,364169.841,
363.900,143346.603,1590.478,500.000,0.000,0.000,-0.442,364310.425,
364.000,143278.497,1590.879,500.000,0.000,0.000,-0.443,364451.012,
364.100,143210.300,1591.281,500.000,0.000,0.000,-0.443,364591.603,
364.200,143142.013,1591.684,500.000,0.000,0.000,-0.444,364732.196,
364.300,143073.635,1592.087,500.000,0.000,0.000,-0.444,364872.792,
364.400,143005.167,1592.490,500.000,0.000,0.000,-0.445,365013.391,
364.500,142936.608,1592.894,500.000,0.000,0.000,-0.445,365153.994,
364.600,142867.958,1593.298,500.000,0.000,0.000,-0.446,365294.599,
364.700,142799.217,1593.703,500.000,0.000,0.000,-0.446,365435.207,
364.800,142730.386,1594.108,500.000,0.000,0.000,-0.447,365575.818,
364.900,142661.465,1594.514,500.000,0.000,0.000,-0.447,365716.432,
365.000,142592.452,1594.920,500.000,0.000,0.000,-0.448,365857.049,
365.100,142523.350,1595.326,500.000,0.000,0.000,-0.448,365997.669,
365.200,142454.156,1595.733,500.000,0.000,0.000,-0.449,366138.292,
365.300,142384.872,1596.140,500.000,0.000,0.000,-0.449,366278.918,
365.400,142315.497,1596.548,500.000,0.000,0.000,-0.450,366419.547,
365.500,142246.031,1596.956,500.000,0.000,0.000,-0.450,366560.178,
365.600,142176.475,1597.365,500.000,0.000,0.000,-0.451,366700.813,
365.700,142106.828,1597.774,500.000,0.000,0.000,-0.451,366841.451,
365.800,142037.091,1598.183,500.000,0.000,0.000,-0.452,366982.092,
365.900,141967.263,1598.593,500.000,0.000,0.000,-0.452,367122.736,
366.000,141897.344,1599.004,500.000,0.000,0.000,-0.453,367263.383,
366.100,141827.334,1599.414,500.000,0.000,0.000,-0.453,367404.033,
366.200,141757.234,1599.826,500.000,0.000,0.000,-0.454,367544.686,
366.300,141687.043,1600.237,500.000,0.000,0.000,-0.454,367685.342,
366.400,141616.762,1600.649,500.000,0.000,0.000,-0.455,367826.002,
366.500,141546.390,1601.062,500.000,0.000,0.000,-0.455,367966.664,
366.600,141475.927,1601.475,500.000,0.000,0.000,-0.456,368107.329,
366.700,141405.373,1601.888,500.000,0.000,0.000,-0.456,368247.997,
366.800,141334.729,1602.302,500.000,0.000,0.000,-0.457,368388.668,
366.900,141263.994,1602.716,500.000,0.000,0.000,-0.457,368529.343,
367.000,141193.169,1603.131,500.000,0.000,0.000,-0.458,368670.020,
367.100,141122.253,1603.546,500.000,0.000,0.000,-0.458,368810.701,
367.200,141051.246,1603.962,500.000,0.000,0.000,-0.459,368951.384,
367.300,140980.148,1604.378,500.000,0.000,0.000,-0.459,369092.071,
367.400,140908.960,1604.794,500.000,0.000,0.000,-0.460,369232.760,
367.500,140837.681,1605.211,500.000,0.000,0.000,-0.460,369373.453,
367.600,140766.311,1605.628,500.000,0.000,0.000,-0.461,369514.149,
367.700,140694.851,1606.046,500.000,0.000,0.000,-0.461,369654.848,
367.800,140623.300,1606.464,500.000,0.000,0.000,-0.462,369795.550,
367.900,140551.658,1606.883,500.000,0.000,0.000,-0.462,369936.255,
368.000,140479.926,1607.302,500.000,0.000,0.000,-0.463,370076.963,
368.100,140408.102,1607.721,500.000,0.000,0.000,-0.463,370217.674,
368.200,140336.189,1608.141,500.000,0.000,0.000,-0.464,370358.389,
368.300,140264.184,1608.562,500.000,0.000,0.000,-0.464,370499.106,
368.400,140192.089,1608.982,500.000,0.000,0.000,-0.465,370639.827,
368.500,140119.903,1609.404,500.000,0.000,0.000,-0.465,370780.551,
368.600,140047.626,1609.825,500.000,0.000,0.000,-0.466,370921.278,
368.700,139975.259,1610.247,500.000,0.000,0.000,-0.466,371062.008,
368.800,139902.801,1610.670,500.000,0.000,0.000,-0.467,371202.741,
368.900,139830.252,1611.092,500.000,0.000,0.000,-0.467,371343.477,
369.000,139757.612,1611.516,500.000,0.000,0.000,-0.468,371484.216,
369.100,139684.882,1611.940,500.000,0.000,0.000,-0.468,371624.959,
369.200,139612.061,1612.364,500.000,0.000,0.000,-0.469,371765.705,
369.300,139539.149,1612.788,500.000,0.000,0.000,-0.469,371906.454,
369.400,139466.147,1613.213,500.000,0.000,0.000,-0.470,372047.206,
369.500,139393.054,1613.639,500.000,0.000,0.000,-0.470,372187.961,
369.600,139319.870,1614.065,500.000,0.000,0.000,-0.471,372328.719,
369.700,139246.595,1614.491,500.000,0.000,0.000,-0.471,372469.481,
369.800,139173.230,1614.918,500.000,0.000,0.000,-0.472,372610.245,
369.900,139099.773,1615.345,500.000,0.000,0.000,-0.472,372751.013,
370.000,139026.227,1615.772,500.000,0.000,0.000,-0.473,372891.784,
370.100,138952.589,1616.200,500.000,0.000,0.000,-0.473,373032.558,
370.200,138878.861,1616.629,500.000,0.000,0.000,-0.474,373173.336,
370.300,138805.042,1617.057,500.000,0.000,0.000,-0.474,373314.116,
370.400,138731.132,1617.487,500.000,0.000,0.000,-0.475,373454.900,
370.500,138657.131,1617.916,500.000,0.000,0.000,-0.475,373595.687,
370.600,138583.040,1618.347,500.000,0.000,0.000,-0.476,373736.477,
370.700,138508.858,1618.777,500.000,0.000,0.000,-0.476,373877.271,
370.800,138434.585,1619.208,500.000,0.000,0.000,-0.477,374018.067,
370.900,138360.221,1619.639,500.000,0.000,0.000,-0.477,374158.867,
371.000,138285.767,1620.071,500.000,0.000,0.000,-0.478,374299.670,
371.100,138211.222,1620.503,500.000,0.000,0.000,-0.478,374440.476,
371.200,138136.586,1620.936,500.000,0.000,0.000,-0.479,374581.286,
371.300,138061.859,1621.369,500.000,0.000,0.000,-0.479,374722.098,
371.400,137987.042,1621.802,500.000,0.000,0.000,-0.480,374862.914,
371.500,137912.134,1622.236,500.000,0.000,0.000,-0.480,375003.734,
371.600,137837.135,1622.671,500.000,0.000,0.000,-0.481,375144.556,
371.700,137762.045,1623.105,500.000,0.000,0.000,-0.481,375285.382,
371.800,137686.864,1623.541,500.000,0.000,0.000,-0.482,375426.211,
371.900,137611.593,1623.976,500.000,0.000,0.000,-0.482,375567.043,
372.000,137536.231,1624.412,500.000,0.000,0.000,-0.483,375707.878,
372.100,137460.778,1624.848,500.000,0.000,0.000,-0.483,375848.717,
372.200,137385.234,1625.285,500.000,0.000,0.000,-0.484,375989.559,
372.300,137309.600,1625.723,500.000,0.000,0.000,-0.484,376130.404,
372.400,137233.875,1626.160,500.000,0.000,0.000,-0.485,376271.253,
372.500,137158.059,1626.598,500.000,0.000,0.000,-0.485,376412.105,
372.600,137082.152,1627.037,500.000,0.000,0.000,-0.486,376552.960,
372.700,137006.154,1627.476,500.000,0.000,0.000,-0.486,376693.818,
372.800,136930.066,1627.915,500.000,0.000,0.000,-0.487,376834.680,
372.900,136853.887,1628.355,500.000,0.000,0.000,-0.487,376975.545,
373.000,136777.617,1628.795,500.000,0.000,0.000,-0.488,377116.413,
373.100,136701.256,1629.235,500.000,0.000,0.000,-0.488,377257.284,
373.200,136624.804,1629.676,500.000,0.000,0.000,-0.489,377398.159,
373.300,136548.262,1630.118,500.000,0.000,0.000,-0.489,377539.038,
373.400,136471.629,1630.560,500.000,0.000,0.000,-0.490,377679.919,
373.500,136394.905,1631.002,500.000,0.000,0.000,-0.490,377820.804,
373.600,136318.090,1631.444,500.000,0.000,0.000,-0.491,377961.692,
373.700,136241.184,1631.888,500.000,0.000,0.000,-0.491,378102.584,
373.800,136164.188,1632.331,500.000,0.000,0.000,-0.492,378243.478,
373.900,136087.100,1632.775,500.000,0.000,0.000,-0.492,378384.377,
374.000,136009.922,1633.219,500.000,0.000,0.000,-0.492,378525.278,
374.100,135932.653,1633.664,500.000,0.000,0.000,-0.493,378666.183,
374.200,135855.294,1634.109,500.000,0.000,0.000,-0.493,378807.091,
374.300,135777.843,1634.555,500.000,0.000,0.000,-0.494,378948.003,
374.400,135700.302,1635.000,500.000,0.000,0.000,-0.494,379088.917,
374.500,135622.669,1635.447,500.000,0.000,0.000,-0.495,379229.836,
374.600,135544.946,1635.894,500.000,0.000,0.000,-0.495,379370.757,
374.700,135467.132,1636.341,500.000,0.000,0.000,-0.496,379511.682,
374.800,135389.227,1636.788,500.000,0.000,0.000,-0.496,379652.611,
374.900,135311.232,1637.236,500.000,0.000,0.000,-0.497,379793.542,
375.000,135233.145,1637.685,500.000,0.000,0.000,-0.497,379934.478,
375.100,135154.968,1638.134,500.000,0.000,0.000,-0.498,380075.416,
375.200,135076.700,1638.583,500.000,0.000,0.000,-0.498,380216.358,
375.300,134998.341,1639.032,500.000,0.000,0.000,-0.499,380357.303,
375.400,134919.891,1639.482,500.000,0.000,0.000,-0.499,380498.252,
375.500,134841.350,1639.933,500.000,0.000,0.000,-0.500,380639.204,
375.600,134762.719,1640.384,500.000,0.000,0.000,-0.500,380780.160,
375.700,134683.996,1640.835,500.000,0.000,0.000,-0.501,380921.119,
375.800,134605.183,1641.287,500.000,0.000,0.000,-0.501,381062.081,
375.900,134526.279,1641.739,500.000,0.000,0.000,-0.502,381203.047,
376.000,134447.284,1642.191,500.000,0.000,0.000,-0.502,381344.016,
376.100,134368.198,1642.644,500.000,0.000,0.000,-0.503,381484.988,
376.200,134289.021,1643.097,500.000,0.000,0.000,-0.503,381625.964,
376.300,134209.754,1643.551,500.000,0.000,0.000,-0.504,381766.944,
376.400,134130.395,1644.005,500.000,0.000,0.000,-0.504,381907.927,
376.500,134050.946,1644.460,500.000,0.000,0.000,-0.505,382048.913,
376.600,133971.405,1644.915,500.000,0.000,0.000,-0.505,382189.903,
376.700,133891.774,1645.370,500.000,0.000,0.000,-0.506,382330.896,
376.800,133812.052,1645.826,500.000,0.000,0.000,-0.506,382471.893,
376.900,133732.239,1646.282,500.000,0.000,0.000,-0.506,382612.893,
377.000,133652.336,1646.738,500.000,0.000,0.000,-0.507,382753.897,
377.100,133572.341,1647.195,500.000,0.000,0.000,-0.507,382894.904,
377.200,133492.255,1647.653,500.000,0.000,0.000,-0.508,383035.914,
377.300,133412.079,1648.110,500.000,0.000,0.000,-0.508,383176.928,
377.400,133331.812,1648.568,500.000,0.000,0.000,-0.509,383317.946,
377.500,133251.453,1649.027,500.000,0.000,0.000,-0.509,383458.967,
377.600,133171.004,1649.486,500.000,0.000,0.000,-0.510,383599.991,
377.700,133090.464,1649.945,500.000,0.000,0.000,-0.510,383741.019,
377.800,133009.833,1650.405,500.000,0.000,0.000,-0.511,383882.051,
377.900,132929.111,1650.865,500.000,0.000,0.000,-0.511,384023.086,
378.000,132848.299,1651.326,500.000,0.000,0.000,-0.512,384164.124,
378.100,132767.395,1651.787,500.000,0.000,0.000,-0.512,384305.166,
378.200,132686.400,1652.248,500.000,0.000,0.000,-0.513,384446.211,
378.300,132605.315,1652.710,500.000,0.000,0.000,-0.513,384587.260,
378.400,132524.138,1653.172,500.000,0.000,0.000,-0.514,384728.313,
378.500,132442.871,1653.635,500.000,0.000,0.000,-0.514,384869.369,
378.600,132361.513,1654.098,500.000,0.000,0.000,-0.515,385010.429,
378.700,132280.064,1654.561,500.000,0.000,0.000,-0.515,385151.492,
378.800,132198.523,1655.025,500.000,0.000,0.000,-0.515,385292.558,
378.900,132116.892,1655.489,500.000,0.000,0.000,-0.516,385433.628,
379.000,132035.170,1655.953,500.000,0.000,0.000,-0.516,385574.702,
379.100,131953.357,1656.418,500.000,0.000,0.000,-0.517,385715.779,
379.200,131871.454,1656.884,500.000,0.000,0.000,-0.517,385856.860,
379.300,131789.459,1657.350,500.000,0.000,0.000,-0.518,385997.945,
379.400,131707.373,1657.816,500.000,0.000,0.000,-0.518,386139.033,
379.500,131625.196,1658.282,500.000,0.000,0.000,-0.519,386280.124,
379.600,131542.929,1658.749,500.000,0.000,0.000,-0.519,386421.219,
379.700,131460.570,1659.216,500.000,0.000,0.000,-0.520,386562.318,
379.800,131378.121,1659.684,500.000,0.000,0.000,-0.520,386703.420,
379.900,131295.580,1660.152,500.000,0.000,0.000,-0.521,386844.526,
380.000,131212.949,1660.621,500.000,0.000,0.000,-0.521,386985.635,
380.100,131130.226,1661.090,500.000,0.000,0.000,-0.522,387126.748,
380.200,131047.413,1661.559,500.000,0.000,0.000,-0.522,387267.865,
380.300,130964.509,1662.029,500.000,0.000,0.000,-0.523,387408.985,
380.400,130881.514,1662.499,500.000,0.000,0.000,-0.523,387550.109,
380.500,130798.427,1662.969,500.000,0.000,0.000,-0.523,387691.236,
380.600,130715.250,1663.440,500.000,0.000,0.000,-0.524,387832.367,
380.700,130631.982,1663.912,500.000,0.000,0.000,-0.524,387973.502,
380.800,130548.623,1664.383,500.000,0.000,0.000,-0.525,388114.640,
380.900,130465.173,1664.855,500.000,0.000,0.000,-0.525,388255.782,
381.000,130381.632,1665.328,500.000,0.000,0.000,-0.526,388396.927,
381.100,130298.000,1665.801,500.000,0.000,0.000,-0.526,388538.076,
381.200,130214.277,1666.274,500.000,0.000,0.000,-0.527,388679.229,
381.300,130130.463,1666.748,500.000,0.000,0.000,-0.527,388820.385,
381.400,130046.558,1667.222,500.000,0.000,0.000,-0.528,388961.545,
381.500,129962.562,1667.696,500.000,0.000,0.000,-0.528,389102.709,
381.600,129878.475,1668.171,500.000,0.000,0.000,-0.529,389243.876,
381.700,129794.297,1668.646,500.000,0.000,0.000,-0.529,389385.047,
381.800,129710.028,1669.122,500.000,0.000,0.000,-0.530,389526.222,
381.900,129625.668,1669.598,500.000,0.000,0.000,-0.530,389667.400,
382.000,129541.217,1670.074,500.000,0.000,0.000,-0.530,389808.582,
382.100,129456.675,1670.551,500.000,0.000,0.000,-0.531,389949.768,
382.200,129372.042,1671.028,500.000,0.000,0.000,-0.531,390090.957,
382.300,129287.318,1671.505,500.000,0.000,0.000,-0.532,390232.150,
382.400,129202.503,1671.983,500.000,0.000,0.000,-0.532,390373.347,
382.500,129117.597,1672.462,500.000,0.000,0.000,-0.533,390514.547,
382.600,129032.600,1672.940,500.000,0.000,0.000,-0.533,390655.751,
382.700,128947.512,1673.420,500.000,0.000,0.000,-0.534,390796.959,
382.800,128862.333,1673.899,500.000,0.000,0.000,-0.534,390938.170,
382.900,128777.063,1674.379,500.000,0.000,0.000,-0.535,391079.385,
383.000,128691.702,1674.859,500.000,0.000,0.000,-0.535,391220.604,
383.100,128606.249,1675.340,500.000,0.000,0.000,-0.536,391361.827,
383.200,128520.706,1675.821,500.000,0.000,0.000,-0.536,391503.053,
383.300,128435.072,1676.302,500.000,0.000,0.000,-0.536,391644.283,
383.400,128349.347,1676.784,500.000,0.000,0.000,-0.537,391785.517,
383.500,128263.531,1677.266,500.000,0.000,0.000,-0.537,391926.754,
383.600,128177.623,1677.749,500.000,0.000,0.000,-0.538,392067.995,
383.700,128091.625,1678.232,500.000,0.000,0.000,-0.538,392209.240,
383.800,128005.536,1678.715,500.000,0.000,0.000,-0.539,392350.489,
383.900,127919.355,1679.199,500.000,0.000,0.000,-0.539,392491.741,
384.000,127833.084,1679.683,500.000,0.000,0.000,-0.540,392632.997,
384.100,127746.721,1680.168,500.000,0.000,0.000,-0.540,392774.257,
384.200,127660.268,1680.652,500.000,0.000,0.000,-0.541,392915.521,
384.300,127573.723,1681.138,500.000,0.000,0.000,-0.541,393056.788,
384.400,127487.088,1681.623,500.000,0.000,0.000,-0.542,393198.059,
384.500,127400.361,1682.109,500.000,0.000,0.000,-0.542,393339.334,
384.600,127313.543,1682.596,500.000,0.000,0.000,-0.542,393480.613,
384.700,127226.634,1683.083,500.000,0.000,0.000,-0.543,393621.895,
384.800,127139.634,1683.570,500.000,0.000,0.000,-0.543,393763.182,
384.900,127052.543,1684.057,500.000,0.000,0.000,-0.544,393904.472,
385.000,126965.361,1684.545,500.000,0.000,0.000,-0.544,394045.766,
385.100,126878.088,1685.034,500.000,0.000,0.000,-0.545,394187.063,
385.200,126790.724,1685.522,500.000,0.000,0.000,-0.545,394328.365,
385.300,126703.269,1686.011,500.000,0.000,0.000,-0.546,394469.670,
385.400,126615.722,1686.501,500.000,0.000,0.000,-0.546,394610.979,
385.500,126528.085,1686.991,500.000,0.000,0.000,-0.547,394752.292,
385.600,126440.356,1687.481,500.000,0.000,0.000,-0.547,394893.609,
385.700,126352.537,1687.972,500.000,0.000,0.000,-0.547,395034.929,
385.800,126264.626,1688.463,500.000,0.000,0.000,-0.548,395176.253,
385.900,126176.624,1688.954,500.000,0.000,0.000,-0.548,395317.582,
386.000,126088.531,1689.446,500.000,0.000,0.000,-0.549,395458.914,
386.100,126000.347,1689.938,500.000,0.000,0.000,-0.549,395600.249,
386.200,125912.072,1690.430,500.000,0.000,0.000,-0.550,395741.589,
386.300,125823.706,1690.923,500.000,0.000,0.000,-0.550,395882.933,
386.400,125735.249,1691.416,500.000,0.000,0.000,-0.551,396024.280,
386.500,125646.701,1691.910,500.000,0.000,0.000,-0.551,396165.631,
386.600,125558.061,1692.404,500.000,0.000,0.000,-0.552,396306.986,
386.700,125469.330,1692.898,500.000,0.000,0.000,-0.552,396448.345,
